district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio_x,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct,true_pupil_teacher_ratio
406,WEST KHASI HILLS,MEGHALAYA,50,38.65779257,44.32889628,Medium,Health-driven,41.7,62.5,87.8,60.1,79.3,17.6,64.8,38.6,59,8,31.1,56.2,0.78,17.19,1.99,-0.22,7,0.04,97.82,243,Medium,TRUE,17.19
192,ROHTAK,HARYANA,61.52246256,80.64337216,71.08291736,High,Education-driven,97.4,77.4,90,24.8,80.37,100,100,99.9,28.9,12.5,22.1,76.2,0.72,17.11,17.23,-0.09,23,20.44,0,196,High,TRUE,17.11
541,MADURAI,TAMIL NADU,78.28618968,68.91292291,73.5995563,High,Health-driven,100,88.8,80.1,66.3,81.66,98.5,100,98.3,32.4,9.5,21.5,54.3,1.46,17.1,9.81,-0.21,14,13.46,0.37,266,High,TRUE,17.1
445,DHENKANAL,ODISHA,52.2046589,51.02606767,51.61536328,Medium,Both equally,94.8,88.6,58.2,55.2,79.41,29.6,100,94.7,33.3,22.7,30,62,2.34,17.09,15.68,-1.01,33,19.62,13.59,63,Medium,TRUE,17.09
553,THIRUVARUR,TAMIL NADU,79.61730449,67.60953966,73.61342207,High,Health-driven,100,97.1,71,75.2,83.26,99,99.9,99.6,19.8,18.4,21.5,45,2.15,17.09,12.63,-0.71,6,34.09,0.24,92,High,TRUE,17.09
443,CUTTACK,ODISHA,70.77787022,59.67831392,65.22809207,High,Health-driven,98.9,90.4,60.2,42.3,84.2,40.5,100,96.5,20.4,14.2,18.9,63.8,1.74,17.04,12.87,-0.55,-87,19,3.57,228,Medium,FALSE,17.04
571,KHAMMAM,TELANGANA,69.13477537,43.78813089,56.46145313,Medium,Health-driven,97.9,86.6,84.5,60.4,65.46,92.1,97.4,92.5,22.2,24.7,26.2,60.5,2.11,17.02,15.35,-0.21,79,16.55,27.37,215,Medium,TRUE,17.02
521,SAWAI MADHOPUR,RAJASTHAN,52.39184692,40.18302829,46.2874376,Medium,Health-driven,97.4,54.9,71.2,80.5,66.19,62,96.6,79.5,26.9,22,24.2,73.3,1.35,17.02,34.92,0.18,44,20.87,21.4,180,Medium,TRUE,17.02
43,CHIRANG,ASSAM,37.95757072,30.44925125,34.20341098,Low,Health-driven,83.7,71.1,77.1,61.5,64.71,16.3,90,85.7,42.7,19.5,39.7,70.4,1.33,16.99,13.48,-0.39,12,7.29,37.06,140,Medium,FALSE,16.99
108,CHANDIGARH,CHANDIGARH,75,71.49195785,73.24597892,High,Both equally,96.9,80.9,85,32.2,86.43,100,100,100,25.3,8.4,20.6,54.6,2.48,16.96,9.16,-0.67,2,18.86,0,0,High,TRUE,16.96
462,PURI,ODISHA,83.48585691,54.93621742,69.21103716,High,Health-driven,97.7,95.8,67.3,61.5,85.37,35,100,92.8,13.8,8.9,11.3,51,1.98,16.92,13.17,-0.56,28,19.14,0.36,108,High,TRUE,16.92
547,SALEM,TAMIL NADU,75.51996672,65.61286744,70.56641708,High,Health-driven,100,77,64.5,67.5,73.23,99.5,100,98,23.6,10.1,20.8,51.3,1.4,16.92,15.27,-0.31,28,16.67,3.43,386,High,TRUE,16.92
58,KOKRAJHAR,ASSAM,34.10981697,30.67110372,32.39046034,Low,Both equally,81.9,51.1,72.2,50.2,66.63,10.9,73.2,85.2,34.6,20.5,35.2,74.7,1.2,16.92,13.9,-0.36,41,3.33,31.41,416,Low,TRUE,16.92
509,JAIPUR,RAJASTHAN,73.08652246,57.29339989,65.18996118,High,Health-driven,97.3,89.3,79.6,81.5,76.44,67.9,98.1,87,25,14.6,20.8,71.3,0.74,16.92,22.64,-0.09,154,15.14,7.97,972,High,TRUE,16.92
132,SUKMA,CHHATTISGARH,27.82861897,21.46422629,24.64642263,Low,Health-driven,81.2,73.3,35.5,78.1,,22.9,92.2,71.2,41.8,21.2,37.4,91.4,2.04,16.89,,0.07,-13,,,76,Low,TRUE,16.89
121,JASHPUR,CHHATTISGARH,60.23294509,36.32834165,48.28064337,Medium,Health-driven,85.6,94.2,72.8,80.6,68.6,20.9,99.9,82.8,35.8,17,33.6,54.1,2.25,16.84,19.19,-0.21,1,5.74,62.28,128,Medium,TRUE,16.84
558,TIRUVANNAMALAI,TAMIL NADU,69.55074875,66.22296173,67.88685524,High,Both equally,99.1,97.1,61.7,69.6,74.72,99.9,100,98.4,30.6,14.8,25,64.7,1.72,16.84,18.02,-0.67,20,22.94,3.69,473,High,TRUE,16.84
531,CHENNAI,TAMIL NADU,81.86356073,78.70216306,80.2828619,High,Both equally,100,96.6,90.4,58.2,90.33,99.9,99.8,99.7,20.4,18.3,21.9,55.3,1.03,16.82,6.31,-0.33,30,16.78,0.22,209,High,TRUE,16.82
484,MOGA,PUNJAB,67.30449251,63.81031614,65.55740433,High,Both equally,93,80.6,87.8,23.7,71.59,100,100,100,22,12,16.8,70.3,2.73,16.79,7.89,-0.27,15,36.5,0,169,High,TRUE,16.79
471,AMRITSAR,PUNJAB,63.83111481,66.86078758,65.34595119,High,Both equally,95.9,65.8,86,26.2,77.2,100,100,97.9,19.4,11.9,11.2,73.6,1.75,16.79,8.45,-0.16,34,30.95,0,305,High,TRUE,16.79
473,BATHINDA,PUNJAB,57.40432612,61.95230172,59.67831392,Medium,Both equally,93.1,66.5,88.4,20.1,69.57,100,100,99.9,23,15.4,23.8,69.6,3.19,16.78,12.38,-0.06,18,32.44,0,193,Medium,TRUE,16.78
318,GWALIOR,MADHYA PRADESH,50.14559068,54.02107598,52.08333333,Medium,Both equally,94.8,80.5,83.2,40.6,77.93,51.9,100,89.6,40.1,12.4,33,78.4,1.65,16.76,18.01,0.09,27,19.34,3.55,224,Medium,TRUE,16.76
502,CHITTAURGARH,RAJASTHAN,62.35440932,36.24514698,49.29977815,Medium,Health-driven,96.8,87.8,63.8,90.6,62.51,55.3,97.6,80.3,31.4,14.6,25.9,72.4,1.81,16.69,30.76,-0.61,69,16.2,13.05,302,Medium,TRUE,16.69
287,KASARAGOD,KERALA,84.65058236,61.95230172,73.30144204,High,Health-driven,100,92.5,98.9,44,89.85,92,98.7,98.6,25.3,12.6,21.4,34.3,2.69,16.67,7.8,-0.67,1,4.08,3.74,35,High,TRUE,16.67
552,THIRUVALLUR,TAMIL NADU,76.35191348,73.43316694,74.89254021,High,Both equally,100,88.6,75.6,57.4,83.82,99.3,99.9,98.2,18.1,17,20.6,58.4,1.13,16.65,10.79,-0.32,26,22.04,1.27,172,High,TRUE,16.65
544,PERAMBALUR,TAMIL NADU,67.36688852,63.81031614,65.58860233,High,Both equally,100,92.5,57.4,75.5,74.68,99.5,100,98,29.1,15.9,22.3,69.2,1.98,16.64,17.28,-0.44,14,31.01,0.46,216,High,TRUE,16.64
185,KURUKSHETRA,HARYANA,58.90183028,75.18025513,67.04104271,High,Education-driven,98.4,69.8,82.6,19.2,76.7,99.8,100,99.4,24.9,12.8,22.5,73.7,0.98,16.63,14.28,-0.26,18,22.3,0,201,High,TRUE,16.63
360,GADCHIROLI,MAHARASTRA,42.28369384,46.36716583,44.32542984,Medium,Both equally,97.3,97.9,62.4,33.3,70.55,63,100,88.6,35.7,30,35.4,76.6,3.54,16.61,19.55,-0.6,21,11.25,38.71,50,Medium,TRUE,16.61
174,AMBALA,HARYANA,71.921797,80.75429839,76.3380477,High,Education-driven,97.8,79.3,87.2,19,82.89,100,100,99.5,24.1,10.9,13.7,64.2,0.84,16.61,11.83,-0.17,18,26.26,0,180,High,TRUE,16.61
128,NARAYANPUR,CHHATTISGARH,29.57570715,26.89961176,28.23765946,Low,Both equally,74.2,81.7,52.8,83.1,,21.8,99.7,41.1,43.7,21.5,39.5,86.8,2.02,16.59,,-0.2,-18,,,52,Low,TRUE,16.59
56,KARBI ANGLONG,ASSAM,46.11064892,37.52079867,41.81572379,Medium,Health-driven,74.9,64.3,75.2,54.1,73.52,19.5,72.3,84.2,31.6,17.2,28.2,67.5,1.12,16.57,17.5,-0.46,48,4.7,56.34,391,Medium,TRUE,16.57
68,UDALGURI,ASSAM,37.60399334,31.17027177,34.38713256,Low,Health-driven,86.2,38.3,73.8,70.6,66.6,12.9,85.6,93.2,33.8,21.3,32.5,77.6,1.88,16.54,14.62,-0.58,94,4.55,32.15,191,Low,TRUE,16.54
551,THENI,TAMIL NADU,82.92429285,62.86744315,72.895868,High,Health-driven,100,95.2,74.4,67.4,77.62,98.1,100,94.7,20.2,15.5,18.8,46.8,1.66,16.54,15.76,-0.4,7,20.72,0.15,135,High,TRUE,16.54
485,MUKTSAR,PUNJAB,49.12645591,63.14475874,56.13560732,Medium,Education-driven,96.4,57.6,82.9,23.9,66.79,100,100,99.2,35,13.6,30.7,69,1.72,16.51,12.87,-0.06,2,42.31,0,174,Medium,TRUE,16.51
559,VELLORE,TAMIL NADU,77.64143095,66.94398225,72.2927066,High,Health-driven,99.5,92.7,76.2,71.4,79.65,98.4,100,97.2,29.8,13.1,19.7,60.9,1.49,16.47,14.53,-0.45,20,21.85,1.85,291,High,TRUE,16.47
290,KOZHIKODE,KERALA,87.56239601,61.42540211,74.49389906,High,Health-driven,100,88.8,99.6,61.1,95.24,96.9,99.8,94.9,21.3,14.1,18.9,32.1,3.8,16.45,4.41,-0.84,119,6.45,0.49,67,High,TRUE,16.45
288,KOLLAM,KERALA,81.19800333,70.13311148,75.6655574,High,Health-driven,100,85.4,97.5,56,93.77,98.5,100,99.6,15.5,21.4,17,32.5,2.92,16.44,3.88,-0.78,9,12.46,0.41,96,High,TRUE,16.44
139,NORTH GOA,GOA,74.64642263,69.35662784,72.00152524,High,Health-driven,99.6,78.6,87.7,64.8,88.85,99.8,100,98.3,24.2,17.7,25.8,55.2,2.67,16.43,10.03,-0.63,-4,2.15,6.92,57,High,TRUE,16.43
522,SIKAR,RAJASTHAN,71.65141431,56.6833056,64.16735996,High,Health-driven,95.8,70,77.9,82.4,72.98,61.9,98.7,83.2,23.1,12.8,18.3,61.5,0.51,16.34,27.9,-0.13,45,15.64,2.81,370,High,TRUE,16.34
450,JHARSUGUDA,ODISHA,66.18136439,39.85024958,53.01580699,Medium,Health-driven,98.6,97.6,70,37.7,,38.7,99.8,92.8,27.1,16.9,26.9,65.5,2.01,16.32,16.22,-0.45,10,,,27,Medium,TRUE,16.32
472,BARNALA,PUNJAB,64.87104825,68.91292291,66.89198558,High,Both equally,96.7,68.5,90.7,20.7,68.9,100,100,100,33.8,9.4,16.5,60.6,1.3,16.23,8.96,-0.36,5,32.24,0,81,High,TRUE,16.23
599,UNAKOTI,TRIPURA,35.64891847,34.13754853,34.8932335,Low,Both equally,71.5,58.3,61.8,28,,26.8,92.1,86.9,31.8,19.3,32,62.8,1.03,16.22,,-0.41,0,,,43,Medium,FALSE,16.22
482,LUDHIANA,PUNJAB,61.77204659,74.18191902,67.97698281,High,Education-driven,90.1,73.2,84.6,25.2,82.54,100,100,99.3,22.1,5.9,12.4,77.9,1.43,16.2,8.14,0.26,25,26.39,0,335,High,TRUE,16.2
532,COIMBATORE,TAMIL NADU,87.35440932,75.79034942,81.57237937,High,Health-driven,100,94.5,78.5,61,84.31,98.9,100,99.3,23,7,18.5,37.8,1.18,16.11,10.33,-0.39,28,15.5,0.82,228,High,TRUE,16.11
480,JALANDHAR,PUNJAB,71.36023295,72.54575707,71.95299501,High,Both equally,92.3,91.3,88.2,25.9,82.4,100,100,99.9,24.8,10.3,16.7,69.2,1.79,16.09,7.79,0.17,35,38.95,0,263,High,TRUE,16.09
555,TIRUCHIRAPPALLI,TAMIL NADU,58.79783694,71.3255685,65.06170272,High,Education-driven,98.6,97.1,67.1,67.8,83.56,99.1,100,98.6,27.6,20.9,27.4,82.3,1.53,16.09,12.76,-0.51,16,17.14,0.67,299,High,TRUE,16.09
474,FARIDKOT,PUNJAB,57.88269551,62.64559068,60.26414309,Medium,Both equally,94.3,70.8,87.5,20.4,70.65,100,99.8,100,28.1,10.3,20.7,76.1,2.65,16.06,11.08,-0.8,2,38.92,0,48,Medium,TRUE,16.06
420,MON,NAGALAND,57.23793677,38.21408763,47.7260122,Medium,Health-driven,21.4,62.4,86.4,39.3,56.6,31.6,84,85.7,35.5,7.8,23.3,39.4,0.76,16.06,7.99,-0.15,33,0,95.22,24,Medium,TRUE,16.06
401,SOUTH GARO HILLS,MEGHALAYA,72.8577371,29.61730449,51.2375208,Medium,Health-driven,88.3,86.8,88.4,79.5,72.39,17.4,82.2,41.8,29.8,18.3,20.8,33.6,1.45,15.99,9.05,-0.43,2,0.22,94.31,117,Medium,TRUE,15.99
596,NORTH TRIPURA,TRIPURA,45.04991681,51.27565169,48.16278425,Medium,Education-driven,85.4,69.6,74.1,28.7,88.29,32.8,90.6,80.9,26.2,30,32.2,52.5,0.87,15.99,7.08,-0.25,-1,16.57,25.86,34,Medium,TRUE,15.99
32,TIRAP,ARUNACHAL PRADESH,55.3452579,28.50804215,41.92665003,Medium,Health-driven,70.2,66.3,86.7,30.8,52.23,39,76.7,87,38.6,13.8,16,48.4,2.29,15.98,20.04,0.15,2,0,87.85,15,Medium,TRUE,15.98
295,THRISSUR,KERALA,77.74542429,66.97171381,72.35856905,High,Health-driven,100,,99.5,48.7,95.32,97.2,100,98.3,22,9.6,17.3,48.7,3.87,15.92,3.13,-0.89,22,10.39,0.3,96,High,TRUE,15.92
286,KANNUR,KERALA,82.92429285,69.46755408,76.19592346,High,Health-driven,100,77.7,99.5,47.9,95.41,97.3,99.8,99.2,19.4,14,17.9,37.2,1.96,15.85,3.97,-0.54,-29,3.3,1.64,42,High,TRUE,15.85
45,DHEMAJI,ASSAM,52.28785358,38.35274542,45.3202995,Medium,Health-driven,87.3,89.7,70.8,66.8,69.07,13.3,90.4,95.4,37.2,18.3,25.7,73.1,1.43,15.85,13.53,-0.64,62,6.45,47.45,320,Medium,TRUE,15.85
428,NEW DELHI,NCT OF DELHI,58.92262895,84.47032723,71.69647809,High,Education-driven,91.8,82.2,69.4,25.2,89.38,100,100,100,27.4,6.8,20.7,72.9,0.81,15.85,8.21,-0.36,4,23.41,0,5,High,TRUE,15.85
28,NAMSAI,ARUNACHAL PRADESH,54.51331115,49.83361065,52.1734609,Medium,Both equally,63.6,67.2,75.1,30.9,,29.9,69.7,100,28.7,12.4,17.7,59.2,0.41,15.83,,-0.08,2,,,29,Medium,TRUE,15.83
683,NAINITAL,UTTARAKHAND,67.67886855,65.36328342,66.52107598,High,Both equally,81.2,74.1,82.4,60.8,84.85,83.3,98.7,82.5,23.2,14,14.8,59.8,0.35,15.75,12.88,-0.01,-16,20.03,0.79,207,High,TRUE,15.75
116,DANTEWADA,CHHATTISGARH,33.52745424,24.5978924,29.06267332,Low,Health-driven,90.5,77.6,60.5,82.2,42.67,25,96.5,74,45.6,19.4,45.8,89.9,3.5,15.73,19.81,-0.91,16,2.44,76.88,34,Low,TRUE,15.73
507,GANGANAGAR,RAJASTHAN,65.93178037,46.53355519,56.23266778,Medium,Health-driven,97.7,89.7,83.4,85.3,70.25,75.5,99.7,81.7,24.5,24.9,26.1,72.3,1.78,15.64,19.26,-0.53,33,36.59,0.68,262,Medium,TRUE,15.64
545,PUDUKKOTTAI,TAMIL NADU,64.91264559,69.91125901,67.4119523,High,Both equally,100,83.3,55.2,72.9,77.76,99.4,100,100,32.2,9.5,21.6,71.1,1.84,15.6,16.68,-0.54,12,17.6,0.08,215,High,TRUE,15.6
194,SONIPAT,HARYANA,74.64642263,75.4021076,75.02426511,High,Both equally,99.7,83,86.7,22.4,80.83,99.8,100,98.3,23.6,9.2,12.7,68.7,1.09,15.6,18.52,-0.08,21,18.62,0,185,High,TRUE,15.6
26,LOWER DIBANG VALLEY,ARUNACHAL PRADESH,76.37271215,52.44037715,64.40654465,High,Health-driven,90.1,73.8,89.9,36.8,70.38,41.1,96.9,84.5,14.3,7.6,9.7,51.5,0.5,15.55,13.06,-0.07,2,0,48.03,8,High,TRUE,15.55
283,ALAPPUZHA,KERALA,78.36938436,64.05990017,71.21464226,High,Health-driven,99.4,61.9,99.2,60.4,96.26,97.1,99.6,97.6,20.1,14.4,20.4,30.3,3.57,15.54,3.1,-0.84,15,9.46,0.31,65,High,TRUE,15.54
378,RATNAGIRI,MAHARASTRA,49.56322795,63.17249029,56.36785912,Medium,Education-driven,97.8,77.2,85.6,16.6,82.43,93.1,100,97.5,31.7,23.7,29.5,69.4,2.99,15.48,16.88,-0.73,-2,4.15,1.26,59,Medium,TRUE,15.48
394,THOUBAL,MANIPUR,58.1530782,53.49417637,55.82362729,Medium,Both equally,87.8,74.2,61.3,19.1,76.66,49.1,99.5,94.4,31.5,8.3,14.9,39.7,1.9,15.44,18.33,-0.44,5,9.62,0.43,50,Medium,TRUE,15.44
285,IDUKKI,KERALA,84.15141431,54.18746534,69.16943982,High,Health-driven,100,89.6,97.5,58.1,92.2,85.5,97.8,90.6,24.3,14.5,23.6,32,2.91,15.29,5.25,-0.77,0,13.12,5.03,33,High,TRUE,15.29
501,BUNDI,RAJASTHAN,49.6672213,42.40155297,46.03438713,Medium,Health-driven,95.3,75.7,56.3,87.7,62.31,57.4,97.9,76.3,30,19.6,29.1,74.9,1.15,15.29,29.52,-0.18,34,18.97,20.57,179,Medium,TRUE,15.29
284,ERNAKULAM,KERALA,80.32445923,69.93899057,75.1317249,High,Health-driven,99.1,82.6,99.3,46.2,95.68,98.6,100,98.5,22,17.1,19.4,36.4,2.55,15.27,2.87,-1.04,7,8.18,0.5,110,High,TRUE,15.27
490,SANGRUR,PUNJAB,72.31697171,65.36328342,68.84012757,High,Health-driven,94.7,89.6,92.4,18.7,68.88,100,100,100,23.4,10.4,18.1,66.9,1.91,15.25,11.34,-0.58,5,27.89,0,184,High,TRUE,15.25
24,LOHIT,ARUNACHAL PRADESH,68.94758735,53.10593455,61.02676095,Medium,Health-driven,90.2,74,83.7,31.9,69.88,56.6,74.5,97.2,24.5,12.7,12.9,52.5,0.88,15.23,15.63,-0.07,2,0,32.53,5,Medium,TRUE,15.23
175,BHIWANI,HARYANA,67.01331115,71.85246811,69.43288963,High,Both equally,97.7,72.5,89.7,28.2,76.74,97.5,99.9,97.8,29,6,20.6,69.2,0.89,15.2,22.59,-0.24,63,20.87,0,154,High,TRUE,15.2
191,REWARI,HARYANA,68.781198,78.89628397,73.83874099,High,Education-driven,98.7,79.3,86.4,25.3,82.23,98,100,98.3,25.9,9.3,20.5,71.3,0.69,15.18,22.38,-0.19,16,20.28,0,90,High,TRUE,15.18
513,JHUNJHUNUN,RAJASTHAN,71.96339434,64.25402108,68.10870771,High,Health-driven,97.1,88.7,79,86.1,74.72,80.5,100,84.5,20.9,13.9,19.6,77.2,0.63,15.18,26.73,-0.22,32,16.88,1.95,242,High,TRUE,15.18
180,HISAR,HARYANA,66.41014975,75.42983916,70.91999445,High,Education-driven,98.2,85.5,89.1,27.9,73.24,99.5,100,98.6,27.8,16.4,21.4,70.5,0.75,15.16,20.48,-0.21,78,23.44,0,148,High,TRUE,15.16
223,RAMBAN,JAMMU & KASHMIR,46.921797,30.19966722,38.56073211,Medium,Health-driven,80.4,78.9,48.9,9.2,56.9,40.4,96.8,66.6,25.7,15.6,21.2,62,2.35,15.15,31.93,-0.59,-23,4.91,14.02,62,Medium,TRUE,15.15
294,THIRUVANANTHAPURAM,KERALA,78.80615641,66.25069329,72.52842485,High,Health-driven,99.5,72.8,95.4,48.7,92.66,98.1,99.9,96.8,19.5,17.4,15.2,33,2.68,15.14,3.71,-0.72,12,11.3,0.81,76,High,TRUE,15.14
534,DHARMAPURI,TAMIL NADU,74.50083195,58.59678314,66.54880754,High,Health-driven,99.6,90.6,72.4,75.5,64.71,98.1,99.9,96.8,28.7,16.9,23.2,54.2,1.46,15.08,9.13,-0.46,10,16.29,4.18,140,High,TRUE,15.08
548,SIVAGANGA,TAMIL NADU,67.63727121,69.19023849,68.41375485,High,Both equally,100,89.4,74.4,67.7,80.46,99.4,100,99,27.6,22.8,28.4,56.4,2,15.05,16.28,-0.29,16,17.01,0.06,109,High,TRUE,15.05
487,PATIALA,PUNJAB,67.86605657,67.9145868,67.89032169,High,Both equally,97.3,74.7,88.1,33.8,76.26,99.9,99.9,100,20.3,9.9,16.9,76.7,2.23,14.94,10.93,-0.43,23,24.55,0,253,High,TRUE,14.94
30,SIANG,ARUNACHAL PRADESH,67.11730449,20.79866889,43.95798669,Medium,Health-driven,81.1,60.3,91.2,26.1,,20.2,88.4,34.9,21.3,12.1,8.8,24.9,1.86,14.77,,0.59,-9,,,10,Medium,TRUE,14.77
416,KIPHIRE,NAGALAND,43.94758735,45.84026622,44.89392679,Medium,Both equally,34.8,42.8,83.1,8.8,73.1,23.4,68.3,84.8,36.9,11,25,55.2,0.49,14.73,6.19,0.06,0,0,96.52,10,Medium,TRUE,14.73
468,MAHE,PUDUCHERRY,69.73793677,86.66112035,78.19952856,High,Education-driven,100,95.3,99.8,23.6,98.35,100,100,100,48.2,7.3,32.6,36.9,0.74,14.71,1.63,0.03,0,0.34,0,6,High,TRUE,14.71
516,KOTA,RAJASTHAN,64.80865225,65.80698835,65.3078203,High,Both equally,97.9,84.4,79,80.9,77.48,71.5,99.5,91.1,29.5,20.8,26.4,66.7,0.59,14.64,21.31,-0.2,29,20.78,9.42,162,High,TRUE,14.64
181,JHAJJAR,HARYANA,75.3327787,83.77703827,79.55490849,High,Education-driven,97.2,90.9,91.7,27,80.83,99.2,100,99.6,15.6,8,9.7,76.9,0.43,14.59,18.48,-0.04,27,17.79,0,113,High,TRUE,14.59
403,SOUTH WEST KHASI HILLS,MEGHALAYA,56.44758735,27.89794786,42.17276761,Medium,Health-driven,41.7,78.8,89.6,72.3,,9.8,51.5,41.3,51.4,10.4,27.6,61.3,0.74,14.45,,-0.19,16,,,99,Medium,TRUE,14.45
211,BARAMULA,JAMMU & KASHMIR,53.49417637,36.18968386,44.84193012,Medium,Health-driven,96.2,73.7,77.7,6.5,66.93,35.4,91.3,89.7,23.2,18.2,17.3,70.4,1.99,14.41,22.34,-0.69,20,0.15,3.74,122,Medium,TRUE,14.41
387,BISHNUPUR,MANIPUR,57.86189684,60.31613977,59.0890183,Medium,Both equally,89.5,66.6,52.6,9.3,76.35,39.5,100,97.5,15.5,7.9,11.7,42.4,1.49,14.39,18.23,-0.55,5,9.32,1.39,27,Medium,TRUE,14.39
524,TONK,RAJASTHAN,57.4875208,43.56627842,50.52689961,Medium,Health-driven,97.4,75.3,66.2,84.5,62.46,61.4,98.6,79.5,33.1,18.1,28.2,64.6,1.23,14.3,32.26,-0.31,64,20.26,12.54,125,Medium,TRUE,14.3
488,RUPNAGAR,PUNJAB,75.20798669,70.854132,73.03105935,High,Both equally,97.8,76.5,84,37.8,83.28,100,100,99.5,15.1,9.1,15.3,65.5,3.25,14.28,11.73,-0.35,5,26.42,0,92,High,TRUE,14.28
20,EAST KAMENG,ARUNACHAL PRADESH,50.20798669,20.21630616,35.21214642,Low,Health-driven,76,60.8,75.6,25.1,62.48,19.3,71.1,32.9,35.7,15.8,14.2,51.7,3.05,14.28,16.77,0.51,29,0,92.01,11,Low,TRUE,14.28
481,KAPURTHALA,PUNJAB,61.14808652,68.13643927,64.6422629,High,Education-driven,95,65.7,87.7,20.7,80.18,99.9,99.9,99.4,24.6,12.8,19.2,68.7,2.78,14.25,9.24,-0.16,8,33.95,0,79,High,TRUE,14.25
593,DHALAI,TRIPURA,38.04076539,46.31170272,42.17623405,Medium,Education-driven,87.3,73.7,67.6,44.2,86.82,16,72.7,65.8,45.7,15.9,27.6,81.2,0.72,14.21,11.62,-0.32,3,16.31,55.68,24,Medium,TRUE,14.21
53,JORHAT,ASSAM,49.58402662,46.61674986,48.10038824,Medium,Both equally,96.5,69.2,80.4,60.1,83.42,31.9,94.9,86.5,38.7,15.5,33.2,74.1,1.67,14.18,10.16,-0.51,55,8.12,12.82,272,Medium,TRUE,14.18
478,GURDASPUR,PUNJAB,66.41014975,71.38103161,68.89559068,High,Both equally,92.4,80,85.4,23.5,81.06,100,100,99.4,25.1,9.5,15.3,70.1,2.2,14.1,10.17,-0.33,13,25.26,0,145,High,TRUE,14.1
63,NALBARI,ASSAM,51.74708819,48.36383805,50.05546312,Medium,Both equally,91.8,65.5,68.1,52.5,79.89,26.8,100,85,27.5,15.4,26.7,71,2.15,14.1,11.73,-0.74,-28,7.8,3.03,259,Medium,TRUE,14.1
479,HOSHIARPUR,PUNJAB,78.32778702,72.51802551,75.42290627,High,Health-driven,98.3,92.9,89.7,27.7,85.43,99.8,100,100,19.3,11.5,12.4,69.6,2.71,14.04,9.12,0.03,24,35.14,0,146,High,TRUE,14.04
392,SENAPATI,MANIPUR,57.79950083,45.86799778,51.83374931,Medium,Health-driven,45.8,65,84.4,15.4,75,20.2,99.9,76.3,27.3,10.7,12.9,48.5,1.34,14.02,12.05,-0.24,8,0.37,79.76,77,Medium,TRUE,14.02
536,ERODE,TAMIL NADU,74.45923461,70.71547421,72.58735441,High,Both equally,100,95.9,67.6,77.7,72.96,99.6,100,99.9,19.4,20.9,26.9,46.5,1.42,13.94,15.74,-0.66,24,16.41,0.97,211,High,TRUE,13.94
29,PAPUM PARE,ARUNACHAL PRADESH,59.79617304,42.15196894,50.97407099,Medium,Health-driven,88,60.7,75.7,26.9,82.14,46.3,70.8,53.9,29.7,9,15.6,53.4,1.44,13.8,10.68,0.04,6,0,66.38,36,Medium,TRUE,13.8
224,REASI,JAMMU & KASHMIR,51.2687188,44.75873544,48.01372712,Medium,Health-driven,69.3,79.1,62.7,11.2,59.42,22.6,100,39.9,17.7,13,11.7,69.7,0.69,13.78,22.38,-0.35,3,12,28.08,47,Medium,TRUE,13.78
538,KANNIYAKUMARI,TAMIL NADU,92.72046589,75.37437604,84.04742097,High,Health-driven,100,96,96.2,64.1,92.14,99.2,100,98.3,17.3,11.4,14.5,39.1,1.43,13.75,3.41,-0.56,17,3.97,0.39,108,High,TRUE,13.75
221,PUNCH,JAMMU & KASHMIR,59.29700499,32.0854132,45.6912091,Medium,Health-driven,86,91.2,66.7,11.1,68.69,13.7,72.2,57.3,25.9,15.6,18.8,54.3,1.07,13.74,26.24,-0.41,228,0.12,36.93,82,Medium,TRUE,13.74
539,KARUR,TAMIL NADU,52.91181364,67.02717693,59.96949529,Medium,Education-driven,100,82.5,63.6,74.6,75.86,99.7,100,99.1,33.6,18.4,36.3,73.2,2.51,13.7,17.81,-0.94,9,20.8,0.05,98,Medium,TRUE,13.7
186,MAHENDRAGARH,HARYANA,66.07737105,69.7171381,67.89725458,High,Both equally,98.9,73.9,79.8,25.6,78.87,93.7,99.9,95.3,25.2,8.4,15.4,72.3,0.95,13.68,26.03,-0.07,25,16.95,0,63,High,TRUE,13.68
424,WOKHA,NAGALAND,45.77787022,42.78979479,44.2838325,Medium,Both equally,43.6,42.8,88.5,20.6,87.6,29.6,90.6,87.8,26.3,23.5,28,45.4,3.06,13.67,5.95,-0.41,0,0,94.16,16,Medium,TRUE,13.67
210,BANDIPORE,JAMMU & KASHMIR,55.38685524,46.36716583,50.87701054,Medium,Health-driven,92.8,90.3,66.8,9.1,57.82,11.4,100,94.3,25.2,14,16.8,75.1,1.16,13.56,22.17,-0.38,-2,0.1,19.22,30,Medium,TRUE,13.56
